

Time, Pressure, T2
53932,61.58,25.50

54133,58.65,25.50

54334,58.65,25.25

54536,61.58,25.50

54737,61.58,25.50

54938,58.65,25.50

55140,61.58,25.25

55342,58.65,25.25

55542,61.58,25.25

55744,58.65,25.50

55946,61.58,25.25

56147,61.58,25.25

56348,61.58,25.25

56550,61.58,25.25

56752,58.65,25.25

56952,61.58,25.25

57154,58.65,25.25

57356,61.58,25.50

57556,61.58,25.50

57758,61.58,25.50

57960,58.65,25.50

58161,61.58,25.50

58362,61.58,25.50

58564,61.58,25.50

58766,61.58,25.50

58967,58.65,25.50

59168,61.58,25.50

59370,61.58,25.50

59571,61.58,25.50

59772,61.58,25.50

59974,61.58,25.50

60175,58.65,25.50

60377,61.58,25.50

60578,61.58,25.50

60779,61.58,25.50

60981,58.65,25.50

61182,61.58,25.50

61384,58.65,25.50

61585,61.58,25.50

61787,61.58,25.50

61988,58.65,25.50

62189,61.58,25.50

62391,58.65,25.50

62593,61.58,25.50

62793,61.58,25.50

62995,58.65,25.50

63197,61.58,25.50

63397,61.58,25.50

63599,58.65,25.50

63801,61.58,25.50

64002,58.65,25.50

64203,61.58,25.50

64405,61.58,25.50

64607,61.58,25.50

64807,58.65,25.50

65009,61.58,25.50

65211,61.58,25.50

65412,61.58,25.50

65613,61.58,25.50

65815,61.58,25.50

66016,58.65,25.50

66217,61.58,25.50

66419,61.58,25.75

66620,58.65,25.50

66822,61.58,25.75

67023,61.58,25.50

67225,61.58,25.75

67426,58.65,25.75

67628,61.58,25.75

67829,55.72,25.50

68030,58.65,25.50

68232,61.58,25.75

68433,61.58,25.50

68634,61.58,25.75

68836,61.58,25.75

69038,58.65,25.75

69238,58.65,25.75

69440,61.58,25.75

69642,61.58,25.75

69843,61.58,25.75

70044,61.58,25.75

70246,61.58,25.75

70448,61.58,25.75

70648,61.58,25.75

70850,61.58,25.50

71052,61.58,25.75

71252,61.58,25.75

71454,58.65,25.75

71656,61.58,25.75

71858,58.65,25.75

72058,61.58,25.75

72260,61.58,25.75

72462,61.58,25.50

72663,61.58,25.75

72864,61.58,25.50

73066,61.58,25.75

73267,58.65,25.75

73468,61.58,25.75

73670,61.58,25.75

73871,61.58,25.75

74073,61.58,25.75

74274,61.58,25.75

74476,61.58,25.75

74677,58.65,25.75

74878,61.58,25.75

75080,61.58,25.75

75281,61.58,25.75

75483,61.58,25.75

75684,58.65,25.75

75885,61.58,25.75

76087,61.58,25.75

76289,58.65,25.75

76489,61.58,25.75

76691,58.65,25.75

76893,61.58,25.75

77094,58.65,25.75

77295,61.58,25.75

77497,61.58,25.75

77699,61.58,25.75

77899,58.65,25.75

78101,61.58,25.75

78303,64.52,25.75

78503,61.58,25.75

78705,58.65,25.75

78907,61.58,25.75

79109,58.65,25.75

79309,61.58,25.75

79511,61.58,25.75

79713,61.58,25.75

79913,58.65,25.75

80115,61.58,25.75

80317,61.58,25.75

80518,61.58,25.75

80719,61.58,25.75

80921,61.58,25.75

81122,58.65,25.75

81324,61.58,25.75

81525,61.58,25.75

81727,61.58,25.75

81928,61.58,25.75

82129,61.58,25.75

82331,61.58,25.75

82532,58.65,25.75

82734,58.65,25.75

82935,61.58,25.75

83136,58.65,25.75

83338,61.58,25.75

83539,61.58,25.75

83740,61.58,25.75

83942,58.65,25.75

84144,61.58,25.75

84345,61.58,25.75

84546,61.58,26.00

84748,61.58,25.75

84950,61.58,25.75

85150,58.65,25.75

85352,61.58,25.75

85554,61.58,25.75

85754,61.58,25.75

85956,61.58,25.75

