

Time, Pressure, T2
53936,17.60,23.25

54137,14.66,23.25

54339,14.66,23.25

54540,14.66,23.25

54742,17.60,23.25

54943,17.60,23.25

55145,14.66,23.25

55346,17.60,23.25

55547,14.66,23.25

55749,14.66,23.25

55950,14.66,23.25

56152,14.66,23.25

56353,17.60,23.25

56554,14.66,23.25

56756,17.60,23.25

56957,17.60,23.25

57158,14.66,23.25

57360,14.66,23.25

57562,14.66,23.25

57763,17.60,23.25

57964,14.66,23.25

58166,14.66,23.25

58368,14.66,23.25

58568,14.66,23.25

58770,14.66,23.25

58972,17.60,23.25

59172,14.66,23.25

59374,14.66,23.25

59576,14.66,23.25

59778,17.60,23.25

59978,14.66,23.25

60180,17.60,23.25

60382,14.66,23.25

60582,14.66,23.25

60784,14.66,23.25

60986,14.66,23.25

61187,14.66,23.25

61388,14.66,23.25

61590,14.66,23.25

61791,17.60,23.25

61992,14.66,23.25

62194,14.66,23.25

62396,14.66,23.25

62597,14.66,23.25

62798,17.60,23.25

63000,14.66,23.25

63201,14.66,23.25

63403,14.66,23.25

63604,14.66,23.25

63805,14.66,23.25

64007,17.60,23.25

64208,17.60,23.25

64410,14.66,23.25

64611,17.60,23.25

64813,14.66,23.25

65014,14.66,23.25

65215,17.60,23.25

65417,17.60,23.25

65618,17.60,23.25

65819,14.66,23.25

66021,17.60,23.25

66223,14.66,23.25

66423,14.66,23.25

66625,14.66,23.25

66827,14.66,23.25

67028,14.66,23.25

67229,14.66,23.25

67431,14.66,23.25

67633,17.60,23.25

67833,14.66,23.25

68035,17.60,23.25

68237,14.66,23.25

68438,17.60,23.25

68639,14.66,23.25

68841,14.66,23.25

69042,17.60,23.25

69243,14.66,23.25

69445,17.60,23.25

69647,14.66,23.25

69848,14.66,23.25

70049,17.60,23.25

70251,11.73,23.25

70452,17.60,23.25

70653,17.60,23.25

70855,14.66,23.25

71056,17.60,23.25

71258,17.60,23.25

71459,17.60,23.25

71661,14.66,23.25

71862,14.66,23.25

72064,14.66,23.25

72265,14.66,23.25

72466,17.60,23.25

72668,14.66,23.25

72869,14.66,23.25

73070,17.60,23.25

73272,14.66,23.25

73474,17.60,23.25

73674,17.60,23.25

73876,14.66,23.25

74078,14.66,23.25

74279,14.66,23.25

74480,14.66,23.25

74682,14.66,23.25

74884,17.60,23.25

75084,14.66,23.25

75286,17.60,23.25

75488,14.66,23.25

75688,14.66,23.25

75890,17.60,23.25

76092,14.66,23.25

76293,14.66,23.25

76494,14.66,23.25

76696,14.66,23.25

76898,14.66,23.25

77099,14.66,23.25

77300,14.66,23.25

77502,14.66,23.25

77703,14.66,23.25

77904,14.66,23.25

78106,14.66,23.25

78307,14.66,23.25

78509,14.66,23.25

78710,14.66,23.25

78912,14.66,23.25

79113,17.60,23.25

79314,14.66,23.25

79516,14.66,23.25

79717,17.60,23.25

79919,14.66,23.25

80120,17.60,23.25

80321,17.60,23.25

80523,17.60,23.25

80724,14.66,23.25

80925,14.66,23.25

81127,14.66,23.25

81329,14.66,23.25

81530,14.66,23.25

81731,17.60,23.25

81933,17.60,23.25

82135,14.66,23.25

82335,14.66,23.25

82537,17.60,23.25

82739,14.66,23.25

82939,14.66,23.25

83141,17.60,23.25

83343,17.60,23.25

83545,17.60,23.25

83745,14.66,23.25

83947,14.66,23.25

84149,17.60,23.25

84349,17.60,23.25

84551,14.66,23.25

84753,17.60,23.25

84954,17.60,23.25

85155,17.60,23.25

85357,17.60,23.25

85558,17.60,23.25

85760,17.60,23.25

85961,17.60,23.25

86163,17.60,23.25

86364,14.66,23.25

86565,14.66,23.25

86767,14.66,23.25

86968,14.66,23.25

87170,17.60,23.25

87371,17.60,23.25

87572,14.66,23.25

87774,17.60,23.25

87975,17.60,23.25

88176,17.60,23.25

88378,14.66,23.25

88580,17.60,23.25

88781,17.60,23.25

88982,14.66,23.25

89184,14.66,23.25

89385,14.66,23.25

89586,17.60,23.25

89788,17.60,23.25

89990,17.60,23.25

90190,17.60,23.25

90392,17.60,23.25

90594,14.66,23.25

90796,17.60,23.25

90996,14.66,23.25

91198,14.66,23.25

91400,14.66,23.25

91600,14.66,23.25

91802,14.66,23.25

92004,17.60,23.25

92205,17.60,23.25

92406,17.60,23.25

92608,17.60,23.50

92809,17.60,23.25

93010,14.66,23.25

93212,14.66,23.25

93414,14.66,23.25

93615,14.66,23.25

93816,14.66,23.25

94018,17.60,23.25

94219,17.60,23.25

94420,17.60,23.25

94622,17.60,23.25

94823,14.66,23.25

95025,14.66,23.25

95226,17.60,23.25

95427,14.66,23.25

95629,14.66,23.25

95831,14.66,23.25

96032,14.66,23.25

96233,17.60,23.25

96435,14.66,23.25

96636,14.66,23.25

96837,14.66,23.25

97039,14.66,23.25

97241,14.66,23.25

97441,14.66,23.25

97643,14.66,23.25

97845,17.60,23.50

98045,14.66,23.50

98247,17.60,23.50

98449,17.60,23.25

98651,17.60,23.25

98851,17.60,23.25

99053,14.66,23.25

99255,17.60,23.50

99456,17.60,23.25

99657,14.66,23.25

99859,17.60,23.25

100060,17.60,23.25

100261,14.66,23.25

100463,17.60,23.25

100665,17.60,23.25

100866,17.60,23.25

101067,14.66,23.25

101269,17.60,23.25

101471,17.60,23.25

101671,17.60,23.50

101873,17.60,23.25

102075,14.66,23.50

102277,17.60,23.50

102477,17.60,23.25

102679,14.66,23.25

102881,17.60,23.50

103081,14.66,23.50

103283,14.66,23.50

103485,17.60,23.50

103687,17.60,23.25

103887,14.66,23.25

104089,14.66,23.25

104291,17.60,23.25

104493,14.66,23.25

104693,14.66,23.25

104895,17.60,23.25

105097,17.60,23.50

105298,17.60,23.50

105499,14.66,23.50

105701,17.60,23.25

105903,17.60,23.50

106103,14.66,23.25

106305,14.66,23.25

106507,14.66,23.25

106708,14.66,23.25

106909,17.60,23.50

107111,14.66,23.50

107313,17.60,23.50

107514,17.60,23.50

107715,17.60,23.50

107917,17.60,23.50

108119,17.60,23.50

108320,14.66,23.50

108521,14.66,23.50

108723,17.60,23.25

108924,14.66,23.50

109125,17.60,23.50

109327,17.60,23.25

109529,17.60,23.50

109730,17.60,23.50

109931,14.66,23.50

110133,17.60,23.25

110334,14.66,23.25

110536,17.60,23.50

110737,17.60,23.50

110939,17.60,23.50

111140,14.66,23.50

111342,14.66,23.50

111543,14.66,23.50

111745,17.60,23.50

111946,17.60,23.50

112147,17.60,23.50

112349,17.60,23.50

112550,14.66,23.50

112752,17.60,23.50

112953,17.60,23.25

113155,17.60,23.50

113356,17.60,23.50

113558,17.60,23.50

113759,17.60,23.50

113960,17.60,23.50

114162,17.60,23.50

114364,17.60,23.50

114565,14.66,23.50

114766,14.66,23.50

114968,14.66,23.50

115169,17.60,23.50

115371,17.60,23.50

115572,17.60,23.50

115774,17.60,23.50

115975,17.60,23.50

116176,17.60,23.50

116378,17.60,23.50

116580,17.60,23.50

116781,17.60,23.50

116982,14.66,23.50

117184,17.60,23.50

117385,17.60,23.50

117586,17.60,23.50

117788,17.60,23.50

117990,17.60,23.50

118191,17.60,23.50

118392,17.60,23.50

118594,17.60,23.50

118796,17.60,23.50

118996,17.60,23.50

119198,17.60,23.50

119400,14.66,23.50

119602,17.60,23.50

119802,17.60,23.50

120004,17.60,23.50

120206,17.60,23.50

120407,17.60,23.50

120608,17.60,23.50

120810,17.60,23.50

121012,17.60,23.50

121212,17.60,23.50

121414,17.60,23.50

121616,14.66,23.50

121818,17.60,23.50

122018,17.60,23.50

122220,17.60,23.50

122422,17.60,23.50

122622,17.60,23.50

122824,17.60,23.75

123026,17.60,23.50

123228,17.60,23.50

123428,17.60,23.50

123630,17.60,23.50

123832,17.60,23.50

124034,17.60,23.50

124234,17.60,23.75

124436,17.60,23.75

124638,17.60,23.75

124839,17.60,23.50

125040,17.60,23.50

125242,17.60,23.50

125444,14.66,23.75

125644,17.60,23.50

125846,17.60,23.75

126048,17.60,23.50

126249,17.60,23.75

126450,17.60,23.50

126652,17.60,23.75

126854,17.60,23.50

127055,17.60,23.75

127256,17.60,23.50

127458,17.60,23.50

127660,17.60,23.75

127861,17.60,23.50

128062,17.60,23.50

128264,17.60,23.50

128465,17.60,23.75

128667,17.60,23.50

128868,17.60,23.75

129070,17.60,23.75

129271,17.60,23.75

129472,17.60,23.50

129674,17.60,23.75

129875,17.60,23.50

130077,17.60,23.75

130278,14.66,23.75

