

Time, Pressure, T2

561,0.00,22.75

778,0.00,22.75

978,0.00,22.75

1180,0.00,22.75

1381,0.00,22.75

1583,0.00,22.75

1783,0.00,22.75

1985,0.00,22.75

2186,0.00,22.75

2387,0.00,22.75

2589,0.00,22.75

2790,0.00,22.75

2992,0.00,22.50

3192,0.00,22.75

3394,0.00,22.50

3595,0.00,22.75

3796,0.00,22.75

3997,0.00,22.75

4199,0.00,22.75

4401,0.00,22.75

4601,0.00,22.75

4803,0.00,22.50

5004,0.00,22.50

5206,0.00,22.50

5406,0.00,22.50

5608,0.00,22.75

5809,0.00,22.75

6010,0.00,22.75

6212,0.00,22.75

6413,0.00,22.75

6615,0.00,22.75

6815,0.00,22.75

7017,0.00,22.75

7218,0.00,22.75

7419,0.00,22.75

7620,0.00,22.50

7822,0.00,22.75

8024,0.00,22.75

8224,0.00,22.50

8426,0.00,22.75

8627,0.00,22.75

8828,0.00,22.75

9029,0.00,22.75

9231,0.00,22.75

9432,0.00,22.75

9633,0.00,22.75

9834,0.00,22.75

10036,0.00,22.75

10237,0.00,22.75

10438,0.00,22.75

10640,0.00,22.75

10841,0.00,22.75

11042,0.00,22.75

11244,0.00,22.75

11445,0.00,22.75

11646,0.00,22.75

11847,0.00,22.75

12049,0.00,22.75

12251,0.00,22.50

12451,0.00,22.50

12653,0.00,22.75

12854,0.00,22.75

13056,0.00,22.75

13257,0.00,22.75

13458,0.00,22.75

13660,0.00,22.75

13860,0.00,22.75

14062,0.00,22.75

14264,0.00,22.75

14465,0.00,22.75

14666,0.00,22.75

14867,0.00,22.50

15069,0.00,22.75

15270,0.00,22.75

15471,0.00,22.75

15673,0.00,22.75

15874,0.00,22.75

16075,0.00,22.75

16277,0.00,22.75

16478,0.00,22.75

16679,0.00,22.75

16880,0.00,22.75

17082,0.00,22.75

17284,0.00,22.75

17484,0.00,22.75

17686,0.00,22.75

17887,0.00,22.50

18088,0.00,22.75

18290,0.00,22.75

18491,0.00,22.75

18693,0.00,22.50

18893,0.00,22.50

19095,0.00,22.50

19297,0.00,22.75

19497,0.00,22.75

19699,0.00,22.75

19900,0.00,22.75

20102,0.00,22.75

20303,0.00,22.75

20504,0.00,22.75

20706,0.00,22.75

20907,0.00,22.75

21108,0.00,22.75

21310,0.00,22.75

21511,0.00,22.75

21712,0.00,22.75

21913,0.00,22.50

22115,0.00,22.50

22317,0.00,22.75

22517,0.00,22.75

22719,0.00,22.75

22920,0.00,22.75

23121,0.00,22.50

23322,0.00,22.75

23524,0.00,22.50

23726,0.00,22.75

23926,0.00,22.75

24128,0.00,22.50

24329,0.00,22.75

24530,0.00,22.75

24732,0.00,22.75

24933,0.00,22.50

25135,0.00,22.75

25335,0.00,22.50

25537,0.00,22.75

25739,0.00,22.75

25939,0.00,22.75

26141,0.00,22.75

26342,0.00,22.75

26544,0.00,22.75

26745,0.00,22.75

26946,0.00,22.75

27148,0.00,22.75

27348,0.00,22.75

27550,0.00,22.50

27752,0.00,22.75

27953,0.00,22.75

28154,0.00,22.75

28355,0.00,22.75

28557,0.00,22.75

28759,0.00,22.75

28959,0.00,22.75

29161,0.00,22.50

29362,0.00,22.75

29563,0.00,22.50

29765,0.00,22.75

29966,0.00,22.75

30168,0.00,22.75

30368,0.00,22.75

30570,0.00,22.75

30772,0.00,22.50

30972,0.00,22.75

31174,0.00,22.75

31375,0.00,22.75

31577,0.00,22.75

31778,0.00,22.75

31979,0.00,22.75

32181,0.00,22.50

32381,0.00,22.50

32583,0.00,22.50

32785,0.00,22.75

32986,0.00,22.75

33187,0.00,22.75

33388,0.00,22.75

33590,0.00,22.75

33792,0.00,22.75

33992,0.00,22.75

34194,0.00,22.75

34395,0.00,22.75

34596,0.00,22.50

34798,0.00,22.50

34999,0.00,22.50

35201,0.00,22.50

35401,0.00,22.50

35603,0.00,22.50

35805,0.00,22.50

36005,0.00,22.50

36207,0.00,22.50

36408,0.00,22.50

36610,0.00,22.50

36811,0.00,22.50

37012,0.00,22.50

37214,0.00,22.50

37414,0.00,22.50

37616,0.00,22.50

37817,0.00,22.50

38019,0.00,22.50

38220,0.00,22.50

38421,0.00,22.50

38623,0.00,22.50

38823,0.00,22.50

39025,0.00,22.50

39227,32.26,22.50

39428,35.19,22.25

39629,35.19,22.50

39831,35.19,22.25

40032,35.19,22.25

40233,35.19,22.25

40435,35.19,22.25

40637,35.19,22.25

40838,35.19,22.25

41039,35.19,22.25

41241,35.19,22.25

41442,35.19,22.25

41644,35.19,22.25

41845,35.19,22.25

42046,35.19,22.25

42248,35.19,22.25

42449,35.19,22.25

42650,35.19,22.00

42852,32.26,22.00

43054,35.19,22.00

43255,35.19,22.00

43456,35.19,22.00

43658,32.26,22.00

43859,32.26,22.00

44060,35.19,22.00

44262,35.19,22.00

44464,32.26,22.00

44664,32.26,22.00

44866,32.26,22.00

45068,35.19,22.00

45268,32.26,22.00

45470,35.19,22.00

45672,35.19,22.00

45873,35.19,21.75

46074,35.19,21.75

46276,32.26,21.75

46478,32.26,21.75

46679,35.19,21.75

46880,35.19,21.75

47082,35.19,21.75

47283,32.26,21.75

47484,32.26,21.75

47686,32.26,21.75

47887,32.26,21.75

48089,32.26,21.75

48290,32.26,21.75

48491,32.26,21.75

48693,32.26,21.75

48894,32.26,21.75

49096,32.26,21.75

49297,32.26,21.75

49499,35.19,21.75

49700,35.19,21.75

49901,35.19,21.50

50103,32.26,21.50

50305,35.19,21.50

50505,35.19,21.50

50707,32.26,21.50

50909,32.26,21.50

51109,35.19,21.50

51311,35.19,21.50

51513,35.19,21.50

51715,35.19,21.50

51915,32.26,21.50

52117,35.19,21.50

52319,32.26,21.50

52519,35.19,21.50

52721,35.19,21.50

52923,32.26,21.50

53124,35.19,21.50

53325,35.19,21.50

53527,32.26,21.50

53728,32.26,21.50

53929,32.26,21.50

54131,32.26,21.25

54333,35.19,21.25

54534,32.26,21.25

54735,32.26,21.25

54937,35.19,21.25

55138,35.19,21.25

55340,35.19,21.25

55541,32.26,21.25

55742,29.33,21.25

55944,35.19,21.25

56145,29.33,21.25

56347,32.26,21.00

56548,35.19,21.25

56750,35.19,21.25

56951,32.26,21.25

57152,32.26,21.25

57354,35.19,21.25

57555,35.19,21.25

57756,35.19,21.25

57958,35.19,21.25

58160,32.26,21.25

58360,32.26,21.25

58562,35.19,21.25

58764,35.19,21.00

58966,32.26,21.00

59166,35.19,21.25

59368,35.19,21.00

59570,35.19,21.00

59770,35.19,21.00

59972,32.26,21.00

60174,32.26,21.00

60375,35.19,21.25

60576,32.26,21.00

60778,35.19,21.00

60979,32.26,21.00

61180,32.26,21.00

61382,35.19,21.00

61583,32.26,21.00

61785,32.26,21.00

61986,35.19,21.00

62188,35.19,21.00

62389,32.26,21.00

62590,35.19,21.00

62792,35.19,21.00

62993,32.26,21.00

63195,35.19,21.00

63396,35.19,21.00

63597,35.19,21.00

63799,35.19,20.75

64001,32.26,21.00

64201,35.19,21.00

64403,35.19,21.00

64605,32.26,21.00

64805,32.26,21.00

65007,35.19,21.00

65209,35.19,20.75

65410,32.26,20.75

65611,35.19,21.00

65813,35.19,20.75

66015,35.19,20.75

66215,32.26,20.75

66417,35.19,20.75

66619,35.19,20.75

66820,35.19,20.75

67021,32.26,20.75

67223,32.26,20.75

67424,35.19,20.75

67625,35.19,20.75

67827,35.19,20.75

68029,32.26,20.75

68230,32.26,20.75

68431,35.19,20.75

68633,35.19,20.75

68834,32.26,20.75

69036,32.26,20.75

69237,35.19,20.75

69438,35.19,20.75

69640,32.26,20.75

69841,35.19,20.75

70042,35.19,20.75

70244,32.26,20.75

70446,35.19,20.75

70647,32.26,20.75

70848,32.26,20.75

71050,32.26,20.75

71251,35.19,20.75

71452,35.19,20.75

71654,35.19,20.75

71856,35.19,20.75

72056,32.26,20.75

72258,32.26,20.75

72460,35.19,20.75

72662,35.19,20.75

72862,32.26,20.75

73064,35.19,20.75

73266,35.19,20.75

73466,35.19,20.75

73668,32.26,20.75

73870,35.19,20.75

74071,35.19,20.75

74272,32.26,20.75

74474,35.19,20.75

74676,32.26,20.75

74876,35.19,20.75

75078,35.19,20.75

75280,35.19,20.75

75481,35.19,20.75

75682,35.19,20.75

75884,35.19,20.75

76085,32.26,20.75

76286,35.19,20.75

76488,35.19,20.75

76689,32.26,20.50

76891,35.19,20.75

77092,35.19,20.75

77294,35.19,20.50

77495,35.19,20.75

77697,35.19,20.75

77898,32.26,20.50

78099,35.19,20.50

78301,35.19,20.75

78502,35.19,20.75

78703,35.19,20.75

78905,35.19,20.50

79107,35.19,20.50

79307,35.19,20.50

79509,35.19,20.50

79711,35.19,20.75

79912,35.19,20.50

80113,32.26,20.50

80315,35.19,20.50

80517,35.19,20.50

80717,35.19,20.50

80919,32.26,20.50

81121,35.19,20.50

81321,35.19,20.50

81523,35.19,20.75

81725,35.19,20.50

81926,35.19,20.50

82127,35.19,20.50

82329,35.19,20.50

82531,35.19,20.50

82732,35.19,20.50

82933,35.19,20.50

83135,35.19,20.50

83336,35.19,20.50

83537,35.19,20.50

83739,35.19,20.50

83940,32.26,20.50

84142,35.19,20.50

84343,35.19,20.50

84544,35.19,20.50

84746,35.19,20.50

84947,35.19,20.75

85149,35.19,20.50

85350,35.19,20.50

85552,35.19,20.50

85753,32.26,20.50

85954,35.19,20.50

86156,35.19,20.50

86358,35.19,20.50

86558,35.19,20.50

86760,35.19,20.50

86962,35.19,20.50

87162,35.19,20.50

87364,35.19,20.50

87566,35.19,20.50

87767,35.19,20.50

87968,35.19,20.50

88170,35.19,20.50

88372,35.19,20.75

88572,35.19,20.50

88774,35.19,20.50

88976,35.19,20.50

89177,35.19,20.50

89378,35.19,20.50

89580,35.19,20.75

89781,35.19,20.75

89982,35.19,20.50

90184,35.19,20.50

90385,35.19,20.75

90587,35.19,20.50

90788,35.19,20.75

90990,32.26,20.75

91191,35.19,20.50

91393,35.19,20.75

91594,35.19,20.50

91795,35.19,20.75

91997,35.19,20.75

92198,35.19,20.75

92399,35.19,20.75

92601,35.19,20.75

92803,35.19,20.75

93004,35.19,20.75

93205,35.19,20.75

93407,35.19,20.75

93608,35.19,20.75

93809,38.12,20.75

94011,35.19,20.75

94213,35.19,20.75

94413,35.19,20.75

94615,38.12,20.75

94817,32.26,20.75

95017,35.19,20.75

